Time,X,Y,Z,Roll,Pitch,Yaw
732 35 17 14 16 12 2021,-11965.493164,9177.919922,3.102535,0.0,0.0,-14.506138
743 35 17 14 16 12 2021,-11967.239258,9178.719727,2.838325,0.0,0.0,-19.820049
754 35 17 14 16 12 2021,-11967.239258,9178.719727,2.838325,0.0,0.0,-19.820049
765 35 17 14 16 12 2021,-11967.239258,9178.719727,2.838325,0.0,0.0,-19.820049
775 35 17 14 16 12 2021,-11967.239258,9178.719727,2.838325,0.0,0.0,-19.820049
786 35 17 14 16 12 2021,-11968.719727,9179.643555,2.609258,0.0,0.0,-24.644072
799 35 17 14 16 12 2021,-11968.719727,9179.643555,2.609258,0.0,0.0,-24.644072
810 35 17 14 16 12 2021,-11968.719727,9179.643555,2.609258,0.0,0.0,-24.644072
821 35 17 14 16 12 2021,-11969.714844,9180.43457,2.453008,0.0,0.0,-28.289698
832 35 17 14 16 12 2021,-11969.714844,9180.43457,2.453008,0.0,0.0,-28.289698
842 35 17 14 16 12 2021,-11970.271484,9180.947266,2.362579,0.0,0.0,-30.538925
853 35 17 14 16 12 2021,-11970.271484,9180.947266,2.362579,0.0,0.0,-30.538925
865 35 17 14 16 12 2021,-11970.633789,9181.339844,2.303833,0.0,0.0,-32.153824
876 35 17 14 16 12 2021,-11970.633789,9181.339844,2.303833,0.0,0.0,-32.153824
888 35 17 14 16 12 2021,-11970.808594,9181.624023,2.264404,0.0,0.0,-33.207352
899 35 17 14 16 12 2021,-11970.808594,9181.624023,2.264404,0.0,0.0,-33.207352
910 35 17 14 16 12 2021,-11970.808594,9181.624023,2.264404,0.0,0.0,-33.207352
920 35 17 14 16 12 2021,-11970.859375,9181.759766,2.254196,0.0,0.0,-33.683884
932 35 17 14 16 12 2021,-11970.859375,9181.759766,2.254196,0.0,0.0,-33.683884
943 35 17 14 16 12 2021,-11971.003906,9182.103516,2.234937,0.0,0.0,-34.961639
955 35 17 14 16 12 2021,-11971.003906,9182.103516,2.234937,0.0,0.0,-34.961639
966 35 17 14 16 12 2021,-11971.110352,9182.594727,2.22029,0.0,0.0,-36.875027
976 35 17 14 16 12 2021,-11971.110352,9182.594727,2.22029,0.0,0.0,-36.875027
987 35 17 14 16 12 2021,-11971.060547,9183.027344,2.143311,0.0,0.0,-38.429409
998 35 17 14 16 12 2021,-11971.060547,9183.027344,2.143311,0.0,0.0,-38.429409
9 36 17 14 16 12 2021,-11971.03418,9183.337891,2.140564,0.0,0.0,-39.709343
21 36 17 14 16 12 2021,-11971.03418,9183.337891,2.140564,0.0,0.0,-39.709343
32 36 17 14 16 12 2021,-11971.03418,9183.337891,2.140564,0.0,0.0,-39.709343
43 36 17 14 16 12 2021,-11970.818359,9183.524414,2.154826,0.0,0.0,-40.566463
54 36 17 14 16 12 2021,-11970.722656,9183.606445,2.161118,0.0,0.0,-40.944572
65 36 17 14 16 12 2021,-11970.722656,9183.606445,2.161118,0.0,0.0,-40.944572
76 36 17 14 16 12 2021,-11970.722656,9183.606445,2.161118,0.0,0.0,-40.944572
88 36 17 14 16 12 2021,-11970.224609,9183.822266,2.250134,0.0,0.0,-41.987408
100 36 17 14 16 12 2021,-11970.174805,9183.84375,2.259109,0.0,0.0,-42.092564
112 36 17 14 16 12 2021,-11970.174805,9183.84375,2.259109,0.0,0.0,-42.092564
124 36 17 14 16 12 2021,-11970.174805,9183.84375,2.259109,0.0,0.0,-42.092564
135 36 17 14 16 12 2021,-11969.639648,9183.939453,2.343955,0.0,0.0,-43.000916
146 36 17 14 16 12 2021,-11969.541992,9183.957031,2.359482,0.0,0.0,-43.167145
158 36 17 14 16 12 2021,-11969.541992,9183.957031,2.359482,0.0,0.0,-43.167145
169 36 17 14 16 12 2021,-11969.541992,9183.957031,2.359482,0.0,0.0,-43.167145
180 36 17 14 16 12 2021,-11969.541992,9183.957031,2.359482,0.0,0.0,-43.167145
191 36 17 14 16 12 2021,-11968.629883,9183.867188,2.47171,0.0,0.0,-43.96389
202 36 17 14 16 12 2021,-11968.629883,9183.867188,2.47171,0.0,0.0,-43.96389
213 36 17 14 16 12 2021,-11968.629883,9183.867188,2.47171,0.0,0.0,-43.96389
224 36 17 14 16 12 2021,-11968.629883,9183.867188,2.47171,0.0,0.0,-43.96389
236 36 17 14 16 12 2021,-11968.629883,9183.867188,2.47171,0.0,0.0,-43.96389
247 36 17 14 16 12 2021,-11967.708984,9183.578125,2.548744,0.0,0.0,-43.915321
258 36 17 14 16 12 2021,-11967.635742,9183.554688,2.554871,0.0,0.0,-43.911457
270 36 17 14 16 12 2021,-11967.635742,9183.554688,2.554871,0.0,0.0,-43.911457
280 36 17 14 16 12 2021,-11967.635742,9183.554688,2.554871,0.0,0.0,-43.911457
291 36 17 14 16 12 2021,-11967.635742,9183.554688,2.554871,0.0,0.0,-43.911457
302 36 17 14 16 12 2021,-11967.635742,9183.554688,2.554871,0.0,0.0,-43.911457
314 36 17 14 16 12 2021,-11967.635742,9183.554688,2.554871,0.0,0.0,-43.911457
325 36 17 14 16 12 2021,-11966.484375,9182.958008,2.614889,0.0,0.0,-43.139652
336 36 17 14 16 12 2021,-11966.446289,9182.938477,2.616882,0.0,0.0,-43.114021
346 36 17 14 16 12 2021,-11966.446289,9182.938477,2.616882,0.0,0.0,-43.114021
357 36 17 14 16 12 2021,-11966.446289,9182.938477,2.616882,0.0,0.0,-43.114021
368 36 17 14 16 12 2021,-11966.226562,9182.761719,2.637919,0.0,0.0,-42.690243
379 36 17 14 16 12 2021,-11965.955078,9182.541992,2.663967,0.0,0.0,-42.165489
391 36 17 14 16 12 2021,-11965.851562,9182.458984,2.673843,0.0,0.0,-41.966541
402 36 17 14 16 12 2021,-11965.851562,9182.458984,2.673843,0.0,0.0,-41.966541
413 36 17 14 16 12 2021,-11965.851562,9182.458984,2.673843,0.0,0.0,-41.966541
424 36 17 14 16 12 2021,-11965.851562,9182.458984,2.673843,0.0,0.0,-41.966541
435 36 17 14 16 12 2021,-11965.851562,9182.458984,2.673843,0.0,0.0,-41.966541
446 36 17 14 16 12 2021,-11965.685547,9182.248047,2.710934,0.0,0.0,-41.536579
457 36 17 14 16 12 2021,-11965.47168,9181.976562,2.758823,0.0,0.0,-40.981438
469 36 17 14 16 12 2021,-11965.378906,9181.859375,2.77948,0.0,0.0,-40.741959
481 36 17 14 16 12 2021,-11965.378906,9181.859375,2.77948,0.0,0.0,-40.741959
491 36 17 14 16 12 2021,-11965.191406,9181.445312,2.820114,0.0,0.0,-39.490265
502 36 17 14 16 12 2021,-11965.191406,9181.445312,2.820114,0.0,0.0,-39.490265
513 36 17 14 16 12 2021,-11965.191406,9181.445312,2.820114,0.0,0.0,-39.490265
525 36 17 14 16 12 2021,-11965.15918,9181.368164,2.831034,0.0,0.0,-39.203217
536 36 17 14 16 12 2021,-11965.15918,9181.368164,2.831034,0.0,0.0,-39.203217
548 36 17 14 16 12 2021,-11965.045898,9181.146484,2.85252,0.0,0.0,-38.301785
559 36 17 14 16 12 2021,-11964.951172,9180.960938,2.870446,0.0,0.0,-37.549683
570 36 17 14 16 12 2021,-11964.951172,9180.960938,2.870446,0.0,0.0,-37.549683
581 36 17 14 16 12 2021,-11964.926758,9180.62793,2.889846,0.0,0.0,-35.997597
592 36 17 14 16 12 2021,-11964.924805,9180.604492,2.891205,0.0,0.0,-35.888859
603 36 17 14 16 12 2021,-11964.924805,9180.604492,2.891205,0.0,0.0,-35.888859
614 36 17 14 16 12 2021,-11964.885742,9180.333984,2.928345,0.0,0.0,-34.267822
626 36 17 14 16 12 2021,-11964.885742,9180.333984,2.928345,0.0,0.0,-34.267822
637 36 17 14 16 12 2021,-11964.885742,9180.333984,2.928345,0.0,0.0,-34.267822
648 36 17 14 16 12 2021,-11964.469727,9179.875977,2.937607,0.0,0.0,-31.219437
658 36 17 14 16 12 2021,-11964.469727,9179.875977,2.937607,0.0,0.0,-31.219437
670 36 17 14 16 12 2021,-11964.496094,9179.737305,2.911972,0.0,0.0,-30.061741
680 36 17 14 16 12 2021,-11964.496094,9179.737305,2.911972,0.0,0.0,-30.061741
691 36 17 14 16 12 2021,-11964.469727,9179.577148,2.909134,0.0,0.0,-28.773079
703 36 17 14 16 12 2021,-11964.469727,9179.577148,2.909134,0.0,0.0,-28.773079
714 36 17 14 16 12 2021,-11964.317383,9179.334961,2.912689,0.0,0.0,-27.027939
726 36 17 14 16 12 2021,-11964.317383,9179.334961,2.912689,0.0,0.0,-27.027939
736 36 17 14 16 12 2021,-11964.110352,9179.101562,2.896973,0.0,0.0,-25.069828
747 36 17 14 16 12 2021,-11964.110352,9179.101562,2.896973,0.0,0.0,-25.069828
758 36 17 14 16 12 2021,-11963.977539,9178.922852,2.839493,0.0,0.0,-23.34321
770 36 17 14 16 12 2021,-11963.977539,9178.922852,2.839493,0.0,0.0,-23.34321
781 36 17 14 16 12 2021,-11963.977539,9178.922852,2.839493,0.0,0.0,-23.34321
791 36 17 14 16 12 2021,-11963.977539,9178.922852,2.839493,0.0,0.0,-23.34321
803 36 17 14 16 12 2021,-11963.548828,9178.587891,2.756668,0.0,0.0,-19.520103
814 36 17 14 16 12 2021,-11963.548828,9178.587891,2.756668,0.0,0.0,-19.520103
825 36 17 14 16 12 2021,-11963.336914,9178.445312,2.721954,0.0,0.0,-17.630581
837 36 17 14 16 12 2021,-11963.336914,9178.445312,2.721954,0.0,0.0,-17.630581
847 36 17 14 16 12 2021,-11963.245117,9178.34375,2.659958,0.0,0.0,-16.126692
858 36 17 14 16 12 2021,-11963.245117,9178.34375,2.659958,0.0,0.0,-16.126692
870 36 17 14 16 12 2021,-11963.144531,9178.229492,2.58432,0.0,0.0,-14.574281
881 36 17 14 16 12 2021,-11963.144531,9178.229492,2.58432,0.0,0.0,-14.574281
891 36 17 14 16 12 2021,-11963.063477,9178.060547,2.572296,0.0,0.0,-13.014479
902 36 17 14 16 12 2021,-11963.063477,9178.060547,2.572296,0.0,0.0,-13.014479
914 36 17 14 16 12 2021,-11962.985352,9177.956055,2.493164,0.0,0.0,-11.708035
925 36 17 14 16 12 2021,-11962.985352,9177.956055,2.493164,0.0,0.0,-11.708035
936 36 17 14 16 12 2021,-11962.980469,9177.871094,2.39325,0.0,0.0,-10.586069
975 36 17 14 16 12 2021,-11962.980469,9177.871094,2.39325,0.0,0.0,-10.586069
987 36 17 14 16 12 2021,-11962.980469,9177.871094,2.39325,0.0,0.0,-10.586069
999 36 17 14 16 12 2021,-11962.647461,9177.685547,2.117661,0.0,0.0,-6.821287
11 37 17 14 16 12 2021,-11962.647461,9177.685547,2.117661,0.0,0.0,-6.821287
23 37 17 14 16 12 2021,-11962.601562,9177.637695,1.982452,0.0,0.0,-5.708194
35 37 17 14 16 12 2021,-11962.601562,9177.637695,1.982452,0.0,0.0,-5.708194
46 37 17 14 16 12 2021,-11962.516602,9177.560547,1.838654,0.0,0.0,-4.5497
57 37 17 14 16 12 2021,-11962.516602,9177.560547,1.838654,0.0,0.0,-4.5497
69 37 17 14 16 12 2021,-11962.378906,9177.485352,1.711411,0.0,0.0,-3.357705
80 37 17 14 16 12 2021,-11962.378906,9177.485352,1.711411,0.0,0.0,-3.357705
91 37 17 14 16 12 2021,-11962.294922,9177.432617,1.5867,0.0,0.0,-2.352028
102 37 17 14 16 12 2021,-11962.294922,9177.432617,1.5867,0.0,0.0,-2.352028
114 37 17 14 16 12 2021,-11962.294922,9177.432617,1.5867,0.0,0.0,-2.352028
127 37 17 14 16 12 2021,-11962.267578,9177.413086,1.53589,0.0,0.0,-1.960251
139 37 17 14 16 12 2021,-11962.231445,9177.387695,1.470863,0.0,0.0,-1.45885
150 37 17 14 16 12 2021,-11962.231445,9177.387695,1.470863,0.0,0.0,-1.45885
161 37 17 14 16 12 2021,-11962.138672,9177.31543,1.359057,0.0,0.0,-0.082692
172 37 17 14 16 12 2021,-11962.135742,9177.313477,1.355865,0.0,0.0,-0.043411
183 37 17 14 16 12 2021,-11962.135742,9177.313477,1.355865,0.0,0.0,-0.043411
194 37 17 14 16 12 2021,-11962.135742,9177.313477,1.355865,0.0,0.0,-0.043411
228 37 17 14 16 12 2021,-11961.979492,9177.294922,1.242645,0.0,0.0,1.35199
239 37 17 14 16 12 2021,-11961.979492,9177.294922,1.242645,0.0,0.0,1.35199
250 37 17 14 16 12 2021,-11961.12793,9177.407227,1.211929,0.0,0.0,4.819147
261 37 17 14 16 12 2021,-11961.12793,9177.407227,1.211929,0.0,0.0,4.819147
272 37 17 14 16 12 2021,-11961.12793,9177.407227,1.211929,0.0,0.0,4.819147
284 37 17 14 16 12 2021,-11961.12793,9177.407227,1.211929,0.0,0.0,4.819147
295 37 17 14 16 12 2021,-11961.12793,9177.407227,1.211929,0.0,0.0,4.819147
306 37 17 14 16 12 2021,-11959.680664,9177.748047,1.181931,0.0,0.0,9.968886
317 37 17 14 16 12 2021,-11959.680664,9177.748047,1.181931,0.0,0.0,9.968886
328 37 17 14 16 12 2021,-11959.210938,9177.875977,1.163773,0.0,0.0,11.549608
339 37 17 14 16 12 2021,-11959.210938,9177.875977,1.163773,0.0,0.0,11.549608
350 37 17 14 16 12 2021,-11958.667969,9178.03125,1.149704,0.0,0.0,13.310206
361 37 17 14 16 12 2021,-11958.667969,9178.03125,1.149704,0.0,0.0,13.310206
373 37 17 14 16 12 2021,-11958.113281,9178.213867,1.126389,0.0,0.0,15.118862
384 37 17 14 16 12 2021,-11958.113281,9178.213867,1.126389,0.0,0.0,15.118862
395 37 17 14 16 12 2021,-11957.606445,9178.420898,1.115677,0.0,0.0,16.815557
405 37 17 14 16 12 2021,-11957.606445,9178.420898,1.115677,0.0,0.0,16.815557
416 37 17 14 16 12 2021,-11957.270508,9178.579102,1.103165,0.0,0.0,18.013245
427 37 17 14 16 12 2021,-11957.270508,9178.579102,1.103165,0.0,0.0,18.013245
439 37 17 14 16 12 2021,-11957.270508,9178.579102,1.103165,0.0,0.0,18.013245
451 37 17 14 16 12 2021,-11957.232422,9178.600586,1.100904,0.0,0.0,18.142412
461 37 17 14 16 12 2021,-11957.166992,9178.637695,1.097014,0.0,0.0,18.3647
472 37 17 14 16 12 2021,-11957.087891,9178.682617,1.092279,0.0,0.0,18.635288
484 37 17 14 16 12 2021,-11957.009766,9178.726562,1.087636,0.0,0.0,18.900555
494 37 17 14 16 12 2021,-11956.948242,9178.761719,1.083945,0.0,0.0,19.111462
505 37 17 14 16 12 2021,-11956.907227,9178.785156,1.081479,0.0,0.0,19.252394
518 37 17 14 16 12 2021,-11956.883789,9178.798828,1.080101,0.0,0.0,19.331148
529 37 17 14 16 12 2021,-11956.874023,9178.804688,1.079505,0.0,0.0,19.365211
539 37 17 14 16 12 2021,-11956.871094,9178.806641,1.079316,0.0,0.0,19.375986
550 37 17 14 16 12 2021,-11956.870117,9178.806641,1.079275,0.0,0.0,19.378357
562 37 17 14 16 12 2021,-11956.870117,9178.806641,1.079275,0.0,0.0,19.378357
573 37 17 14 16 12 2021,-11956.510742,9179.131836,0.849609,0.0,0.0,20.524864
584 37 17 14 16 12 2021,-11956.510742,9179.131836,0.849609,0.0,0.0,20.524864
594 37 17 14 16 12 2021,-11956.510742,9179.131836,0.849609,0.0,0.0,20.524864
605 37 17 14 16 12 2021,-11956.510742,9179.131836,0.849609,0.0,0.0,20.524864
616 37 17 14 16 12 2021,-11956.480469,9179.146484,0.844794,0.0,0.0,20.64743
627 37 17 14 16 12 2021,-11956.426758,9179.173828,0.836245,0.0,0.0,20.865046
638 37 17 14 16 12 2021,-11956.361328,9179.206055,0.825914,0.0,0.0,21.128027
650 37 17 14 16 12 2021,-11956.298828,9179.237305,0.815952,0.0,0.0,21.381598
661 37 17 14 16 12 2021,-11956.251953,9179.260742,0.808474,0.0,0.0,21.571953
672 37 17 14 16 12 2021,-11956.251953,9179.260742,0.808474,0.0,0.0,21.571953
683 37 17 14 16 12 2021,-11956.035156,9179.370117,0.703671,0.0,0.0,22.722601
694 37 17 14 16 12 2021,-11956.035156,9179.370117,0.703671,0.0,0.0,22.722601
705 37 17 14 16 12 2021,-11955.762695,9179.493164,0.647935,0.0,0.0,24.081972
716 37 17 14 16 12 2021,-11955.713867,9179.515625,0.637884,0.0,0.0,24.327099
728 37 17 14 16 12 2021,-11955.713867,9179.515625,0.637884,0.0,0.0,24.327099
738 37 17 14 16 12 2021,-11955.494141,9179.600586,0.520203,0.0,0.0,25.664667
749 37 17 14 16 12 2021,-11955.494141,9179.600586,0.520203,0.0,0.0,25.664667
760 37 17 14 16 12 2021,-11955.494141,9179.600586,0.520203,0.0,0.0,25.664667
771 37 17 14 16 12 2021,-11955.4375,9179.630859,0.489037,0.0,0.0,26.045984
783 37 17 14 16 12 2021,-11955.4375,9179.630859,0.489037,0.0,0.0,26.045984
794 37 17 14 16 12 2021,-11955.296875,9179.712891,0.43239,0.0,0.0,27.003473
804 37 17 14 16 12 2021,-11955.1875,9179.777344,0.388371,0.0,0.0,27.747509
817 37 17 14 16 12 2021,-11955.1875,9179.777344,0.388371,0.0,0.0,27.747509
828 37 17 14 16 12 2021,-11955.011719,9179.90332,0.265959,0.0,0.0,29.242716
838 37 17 14 16 12 2021,-11954.984375,9179.922852,0.246857,0.0,0.0,29.476034
850 37 17 14 16 12 2021,-11954.984375,9179.922852,0.246857,0.0,0.0,29.476034
860 37 17 14 16 12 2021,-11954.984375,9179.922852,0.246857,0.0,0.0,29.476034
872 37 17 14 16 12 2021,-11954.984375,9179.922852,0.246857,0.0,0.0,29.476034
883 37 17 14 16 12 2021,-11954.984375,9179.922852,0.246857,0.0,0.0,29.476034
894 37 17 14 16 12 2021,-11955.143555,9179.931641,0.022427,0.0,0.0,30.325317
905 37 17 14 16 12 2021,-11955.219727,9179.935547,-0.085709,0.0,0.0,30.734524
916 37 17 14 16 12 2021,-11955.219727,9179.935547,-0.085709,0.0,0.0,30.734524
928 37 17 14 16 12 2021,-11955.219727,9179.935547,-0.085709,0.0,0.0,30.734524
938 37 17 14 16 12 2021,-11955.219727,9179.935547,-0.085709,0.0,0.0,30.734524
950 37 17 14 16 12 2021,-11955.219727,9179.935547,-0.085709,0.0,0.0,30.734524
960 37 17 14 16 12 2021,-11955.219727,9179.935547,-0.085709,0.0,0.0,30.734524
973 37 17 14 16 12 2021,-11956.272461,9179.713867,-0.393036,0.0,0.0,30.632994
984 37 17 14 16 12 2021,-11956.272461,9179.713867,-0.393036,0.0,0.0,30.632994
995 37 17 14 16 12 2021,-11956.272461,9179.713867,-0.393036,0.0,0.0,30.632994
6 38 17 14 16 12 2021,-11956.75293,9179.546875,-0.458702,0.0,0.0,29.917227
17 38 17 14 16 12 2021,-11956.75293,9179.546875,-0.458702,0.0,0.0,29.917227
28 38 17 14 16 12 2021,-11957.850586,9179.116211,-0.606453,0.0,0.0,27.967764
39 38 17 14 16 12 2021,-11957.850586,9179.116211,-0.606453,0.0,0.0,27.967764
51 38 17 14 16 12 2021,-11957.850586,9179.116211,-0.606453,0.0,0.0,27.967764
62 38 17 14 16 12 2021,-11957.850586,9179.116211,-0.606453,0.0,0.0,27.967764
73 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
84 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
94 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
105 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
116 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
127 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
138 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
149 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
160 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
170 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
182 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
193 38 17 14 16 12 2021,-11960.100586,9178.222656,-0.859665,0.0,0.0,23.407375
204 38 17 14 16 12 2021,-11967.428711,9176.086914,-1.59259,0.0,0.0,7.863985
215 38 17 14 16 12 2021,-11967.428711,9176.086914,-1.59259,0.0,0.0,7.863985
226 38 17 14 16 12 2021,-11968.332031,9175.869141,-1.696304,0.0,0.0,6.172139
236 38 17 14 16 12 2021,-11968.332031,9175.869141,-1.696304,0.0,0.0,6.172139
248 38 17 14 16 12 2021,-11969.068359,9175.675781,-1.806458,0.0,0.0,4.95563
259 38 17 14 16 12 2021,-11969.068359,9175.675781,-1.806458,0.0,0.0,4.95563
269 38 17 14 16 12 2021,-11969.824219,9175.507812,-1.897858,0.0,0.0,3.72767
282 38 17 14 16 12 2021,-11969.824219,9175.507812,-1.897858,0.0,0.0,3.72767
293 38 17 14 16 12 2021,-11969.824219,9175.507812,-1.897858,0.0,0.0,3.72767
304 38 17 14 16 12 2021,-11969.824219,9175.507812,-1.897858,0.0,0.0,3.72767
315 38 17 14 16 12 2021,-11969.824219,9175.507812,-1.897858,0.0,0.0,3.72767
326 38 17 14 16 12 2021,-11969.824219,9175.507812,-1.897858,0.0,0.0,3.72767
337 38 17 14 16 12 2021,-11970.68457,9175.151367,-2.039047,0.0,0.0,3.982179
348 38 17 14 16 12 2021,-11970.68457,9175.151367,-2.039047,0.0,0.0,3.982179
359 38 17 14 16 12 2021,-11970.641602,9175.040039,-2.049774,0.0,0.0,5.029323
370 38 17 14 16 12 2021,-11970.641602,9175.040039,-2.049774,0.0,0.0,5.029323
381 38 17 14 16 12 2021,-11970.269531,9174.975586,-2.045105,0.0,0.0,6.971144
392 38 17 14 16 12 2021,-11970.269531,9174.975586,-2.045105,0.0,0.0,6.971144
404 38 17 14 16 12 2021,-11970.011719,9174.93457,-2.042511,0.0,0.0,8.530169
415 38 17 14 16 12 2021,-11970.011719,9174.93457,-2.042511,0.0,0.0,8.530169
426 38 17 14 16 12 2021,-11969.71875,9174.894531,-2.031281,0.0,0.0,10.159782
437 38 17 14 16 12 2021,-11969.71875,9174.894531,-2.031281,0.0,0.0,10.159782
448 38 17 14 16 12 2021,-11969.267578,9174.899414,-2.010178,0.0,0.0,12.115972
458 38 17 14 16 12 2021,-11969.267578,9174.899414,-2.010178,0.0,0.0,12.115972
469 38 17 14 16 12 2021,-11968.861328,9174.926758,-1.999115,0.0,0.0,13.911884
482 38 17 14 16 12 2021,-11968.861328,9174.926758,-1.999115,0.0,0.0,13.911884
493 38 17 14 16 12 2021,-11968.861328,9174.926758,-1.999115,0.0,0.0,13.911884
504 38 17 14 16 12 2021,-11968.017578,9175.091797,-2.002792,0.0,0.0,17.160254
515 38 17 14 16 12 2021,-11968.017578,9175.091797,-2.002792,0.0,0.0,17.160254
526 38 17 14 16 12 2021,-11967.563477,9175.236328,-2.029663,0.0,0.0,18.946543
537 38 17 14 16 12 2021,-11967.563477,9175.236328,-2.029663,0.0,0.0,18.946543
548 38 17 14 16 12 2021,-11967.563477,9175.236328,-2.029663,0.0,0.0,18.946543
559 38 17 14 16 12 2021,-11967.563477,9175.236328,-2.029663,0.0,0.0,18.946543
571 38 17 14 16 12 2021,-11967.563477,9175.236328,-2.029663,0.0,0.0,18.946543
582 38 17 14 16 12 2021,-11967.563477,9175.236328,-2.029663,0.0,0.0,18.946543
593 38 17 14 16 12 2021,-11967.563477,9175.236328,-2.029663,0.0,0.0,18.946543
604 38 17 14 16 12 2021,-11967.563477,9175.236328,-2.029663,0.0,0.0,18.946543
616 38 17 14 16 12 2021,-11967.563477,9175.236328,-2.029663,0.0,0.0,18.946543
626 38 17 14 16 12 2021,-11967.712891,9175.235352,-2.071277,0.0,0.0,18.677328
637 38 17 14 16 12 2021,-11967.712891,9175.235352,-2.071277,0.0,0.0,18.677328
649 38 17 14 16 12 2021,-11967.992188,9175.229492,-2.133999,0.0,0.0,18.02964
660 38 17 14 16 12 2021,-11967.992188,9175.229492,-2.133999,0.0,0.0,18.02964
671 38 17 14 16 12 2021,-11968.419922,9175.204102,-2.199725,0.0,0.0,16.864521
682 38 17 14 16 12 2021,-11968.419922,9175.204102,-2.199725,0.0,0.0,16.864521
693 38 17 14 16 12 2021,-11968.942383,9175.166992,-2.266111,0.0,0.0,15.305659
704 38 17 14 16 12 2021,-11968.942383,9175.166992,-2.266111,0.0,0.0,15.305659
715 38 17 14 16 12 2021,-11969.472656,9175.151367,-2.328145,0.0,0.0,13.665473
726 38 17 14 16 12 2021,-11969.674805,9175.145508,-2.351821,0.0,0.0,13.039472
737 38 17 14 16 12 2021,-11969.727539,9175.143555,-2.357972,0.0,0.0,12.876844
747 38 17 14 16 12 2021,-11969.727539,9175.143555,-2.357972,0.0,0.0,12.876844
759 38 17 14 16 12 2021,-11970.0625,9175.286133,-2.413132,0.0,0.0,11.593516
770 38 17 14 16 12 2021,-11970.0625,9175.286133,-2.413132,0.0,0.0,11.593516
781 38 17 14 16 12 2021,-11970.0625,9175.286133,-2.413132,0.0,0.0,11.593516
792 38 17 14 16 12 2021,-11970.0625,9175.286133,-2.413132,0.0,0.0,11.593516
804 38 17 14 16 12 2021,-11970.114258,9175.322266,-2.427087,0.0,0.0,11.293067
815 38 17 14 16 12 2021,-11970.183594,9175.371094,-2.445518,0.0,0.0,10.896254
826 38 17 14 16 12 2021,-11970.229492,9175.40332,-2.457751,0.0,0.0,10.632891
837 38 17 14 16 12 2021,-11970.241211,9175.411133,-2.460907,0.0,0.0,10.56495
848 38 17 14 16 12 2021,-11970.241211,9175.411133,-2.460907,0.0,0.0,10.56495
859 38 17 14 16 12 2021,-11970.241211,9175.411133,-2.460907,0.0,0.0,10.56495
870 38 17 14 16 12 2021,-11970.241211,9175.411133,-2.460907,0.0,0.0,10.56495
881 38 17 14 16 12 2021,-11970.016602,9175.532227,-2.461531,0.0,0.0,10.953485
893 38 17 14 16 12 2021,-11969.71875,9175.693359,-2.462356,0.0,0.0,11.467533
904 38 17 14 16 12 2021,-11969.619141,9175.74707,-2.462631,0.0,0.0,11.638933
915 38 17 14 16 12 2021,-11969.619141,9175.74707,-2.462631,0.0,0.0,11.638933
926 38 17 14 16 12 2021,-11969.619141,9175.74707,-2.462631,0.0,0.0,11.638933
937 38 17 14 16 12 2021,-11969.619141,9175.74707,-2.462631,0.0,0.0,11.638933
948 38 17 14 16 12 2021,-11969.619141,9175.74707,-2.462631,0.0,0.0,11.638933
959 38 17 14 16 12 2021,-11969.619141,9175.74707,-2.462631,0.0,0.0,11.638933
971 38 17 14 16 12 2021,-11969.619141,9175.74707,-2.462631,0.0,0.0,11.638933
982 38 17 14 16 12 2021,-11969.619141,9175.74707,-2.462631,0.0,0.0,11.638933
993 38 17 14 16 12 2021,-11969.619141,9175.74707,-2.462631,0.0,0.0,11.638933
4 39 17 14 16 12 2021,-11969.726562,9175.882812,-2.438492,0.0,0.0,10.806149
15 39 17 14 16 12 2021,-11969.726562,9175.882812,-2.438492,0.0,0.0,10.806149
26 39 17 14 16 12 2021,-11970.006836,9175.954102,-2.433204,0.0,0.0,9.549064
37 39 17 14 16 12 2021,-11970.130859,9175.985352,-2.430862,0.0,0.0,8.99208
49 39 17 14 16 12 2021,-11970.130859,9175.985352,-2.430862,0.0,0.0,8.99208
60 39 17 14 16 12 2021,-11970.507812,9176.030273,-2.468661,0.0,0.0,7.497767
71 39 17 14 16 12 2021,-11970.507812,9176.030273,-2.468661,0.0,0.0,7.497767
82 39 17 14 16 12 2021,-11970.954102,9176.068359,-2.510742,0.0,0.0,5.880688
92 39 17 14 16 12 2021,-11970.954102,9176.068359,-2.510742,0.0,0.0,5.880688
